"Host.Id","Host.Since","Name","Neighbourhood","Property.Type","Room.Type","Zipcode","Beds","Number.Of.Reviews","Price","Review.Scores.Rating"
10263308,"11/25/13","Chill 1bdrm Bk getaway","Brooklyn","Apartment","Entire home/apt",11221,1,22,"90",84
8901261,"9/17/13","Huge 2-bed loft in Soho","Manhattan","Apartment","Entire home/apt",10013,2,0,"550",NA
236537,"9/16/10","2 BR!1.5 BTHRM! PATIO! PINGPONG","Brooklyn","Apartment","Entire home/apt",11238,2,1,"145",100
1686017,"2/1/12","Charming Greenwich Village Apt","Manhattan","Apartment","Entire home/apt",10011,2,4,"160",90
12614372,"2/26/14","Apt in Downtown Manhattan","Manhattan","Apartment","Entire home/apt",10013,1,0,"164",NA
34453577,"5/28/15","Charming Studio in the LES","Manhattan","Apartment","Entire home/apt",10002,1,6,"120",90
8826175,"9/14/13","Royal Harlem TRIPLEX Home 5 Beds","Manhattan","House","Entire home/apt",10027,5,50,"385",92
101172,"3/30/10","Luxury 1BR 5 min walk to Time Sq","Manhattan","Apartment","Entire home/apt",NA,3,200,"150",86
15959903,"5/25/14","The Bowery Apartment- Nolita / Soho","Manhattan","Apartment","Entire home/apt",10002,1,4,"232",95
8258307,"8/19/13","Lower Park Avenue Pre War","Manhattan","Apartment","Entire home/apt",10016,3,0,"2,000",NA
1863713,"3/5/12","LUXURY 2BD/2BTH - HUGE PATIO","Manhattan","Apartment","Entire home/apt",10003,2,25,"549",92
774128,"7/3/11","Eastern Parkway Brooklyn 1BR Flat","Brooklyn","Apartment","Entire home/apt",11225,2,1,"125",NA
23005008,"10/26/14","Lovely Studio near Times Square","Manhattan","Apartment","Entire home/apt",10036,1,7,"240",97
3647,"10/14/08","Queens Quality Convenient Apartment","Queens","Apartment","Entire home/apt",11373,2,9,"99",100
31614694,"4/20/15","Cozy 1BD in a cool neighborhood.","Queens","Apartment","Entire home/apt",11106,2,14,"100",91
38272359,"7/12/15","Bright spacious studio West Village","Manhattan","Apartment","Entire home/apt",10014,2,7,"160",100
3202408,"8/8/12","Comfortable Convenient Astoria Apt.","Queens","Apartment","Entire home/apt",11106,1,0,"150",NA
33190103,"5/12/15","1 bedroom in Bed-Stuy","Brooklyn","Apartment","Entire home/apt",11216,2,1,"70",NA
3341663,"8/22/12","Perfect Studio apt with Roof Deck","Manhattan","Apartment","Entire home/apt",10002,1,58,"170",85
3798867,"10/8/12","Sunny duplex with private yard.","Brooklyn","Apartment","Entire home/apt",11231,3,0,"225",NA
32220047,"4/29/15","2 brm, fully equip  bth/rm, kitchen","Queens","House","Entire home/apt",11412,2,0,"150",NA
26180217,"1/15/15","Comfy 2br midtown west.","Manhattan","Apartment","Entire home/apt",10019,2,1,"200",100
23220508,"11/1/14","Upper East Side w/ Private Garden!","Manhattan","Apartment","Entire home/apt",10065,1,7,"299",100
15435499,"5/12/14","Eclectic and comfy in heart of Soho","Manhattan","Apartment","Entire home/apt",10012,2,19,"200",97
28473177,"2/27/15","Cozy and Warm 1 bedroom","Manhattan","Apartment","Entire home/apt",10023,1,4,"198",100
8208493,"8/16/13","Midtown West 1BR with Back Yard","Manhattan","Apartment","Entire home/apt",10018,2,30,"150",79
526338,"4/21/11","Beautiful, Sunny 1 Bedroom","Brooklyn","Apartment","Entire home/apt",11206,2,3,"100",100
11708656,"1/27/14","SuperBowl Weekend Rental! 3 BR/1ba","Manhattan","Apartment","Entire home/apt",10028,3,0,"1,000",NA
183594,"7/28/10","Spacious Williamsburg apartment","Brooklyn","Apartment","Entire home/apt",11211,1,0,"199",NA
1417757,"11/17/11","Beautiful 2 brm apt in Brooklyn NYC","Brooklyn","Apartment","Entire home/apt",11221,3,68,"155",91
6160853,"4/30/13","Large Upper West Side 1BD Apartment","Manhattan","Apartment","Entire home/apt",10025,1,24,"229",96
2409790,"5/18/12","2 bedroom Manhattan Summer Sublet","Manhattan","Apartment","Entire home/apt",10033,1,16,"140",97
2484383,"5/28/12","Hip Stylish WIlliamsburg Studio","Brooklyn","Apartment","Entire home/apt",11211,1,7,"159",97
21560088,"9/20/14","true 1 BR in prime east village","Manhattan","Apartment","Entire home/apt",10003,1,4,"199",95
2639780,"6/14/12","Quiet apartment off busy St Marks","Manhattan","Apartment","Entire home/apt",10003,1,0,"140",NA
29656088,"3/19/15","Small 1 Bedroom Apt, LES","Manhattan","Apartment","Entire home/apt",10002,1,0,"150",NA
28994937,"3/8/15","Luxury 2bed 2bath on Prospect Park","Brooklyn","Apartment","Entire home/apt",11218,2,0,"195",NA
14716178,"4/25/14","Entire apt! Close to Subway&Shops!","Manhattan","Apartment","Entire home/apt",10028,1,5,"150",95
20567256,"8/26/14","Charming apt in Greenwich Village!","Manhattan","Apartment","Entire home/apt",10012,2,7,"140",77
33675739,"5/18/15","Sunny Bohemian Tasteful East Harlem","Manhattan","Apartment","Entire home/apt",10029,1,9,"140",88
16572955,"6/9/14","A private humble abode for you","Brooklyn","House","Entire home/apt",11236,1,18,"80",88
5790236,"4/5/13","Upper West Side Retreat","Manhattan","Apartment","Entire home/apt",10024,1,4,"300",100
5992178,"4/18/13","Luxe 1BR - W/D In-Unit, Gym; etc.","Brooklyn","Apartment","Entire home/apt",11217,1,14,"175",98
9231274,"10/4/13","Beautiful, Spacious 1 bed","Bronx","Apartment","Entire home/apt",10463,2,11,"92",82
40707595,"8/6/15","Soho, New York.","Manhattan","Apartment","Entire home/apt",10013,1,1,"510",NA
22963944,"10/25/14","UES large apt with River View","Manhattan","Apartment","Entire home/apt",10128,2,1,"150",100
10451037,"12/5/13","Luxury downtown 1BR rental NYC","Manhattan","Apartment","Entire home/apt",10038,1,2,"450",100
6067457,"4/24/13","Modern Duplex in the Heart of SoHo","Manhattan","Apartment","Entire home/apt",10012,2,7,"179",97
6932195,"6/15/13","Our home is your home.(Vegetarian)","Queens","House","Entire home/apt",11366,5,0,"350",NA
14361027,"4/16/14","1 bedroom in the heart of the UWS","Manhattan","Apartment","Entire home/apt",10024,2,5,"170",88
5117684,"2/17/13","Cozy Times Square/Hells Kitchen 3BD","Manhattan","Apartment","Entire home/apt",10036,5,6,"345",90
4348003,"12/7/12","Charming Backyard Apt in Townhouse","Manhattan","House","Entire home/apt",10032,2,8,"110",90
25494876,"1/2/15","Newly ren.  & clean Apt in LES","Manhattan","Apartment","Entire home/apt",10002,1,2,"99",100
3558909,"9/13/12","Prime Slope 1 BR Apt. with Backyard","Brooklyn","Apartment","Entire home/apt",11217,2,1,"159",80
9489975,"10/17/13","UES Studio Crash Pad","Manhattan","Apartment","Entire home/apt",10128,1,0,"57",NA
22341114,"10/9/14","Quiet Manhattan 2br Apt. -Downtown","Manhattan","Apartment","Entire home/apt",10002,2,38,"150",78
3629989,"9/20/12","Beautiful 1BR apt at great location","Manhattan","Apartment","Entire home/apt",10009,2,1,"150",100
3262771,"8/14/12","Studio With Old-World Character","Brooklyn","Apartment","Entire home/apt",11213,1,2,"90",100
3981805,"10/26/12","_Boutique East Village Flat","Manhattan","Apartment","Entire home/apt",10003,2,23,"199",91
11093477,"1/7/14","10 mins train to Times SQ! Sleeps 7","Manhattan","Apartment","Entire home/apt",10029,2,33,"220",80
22985835,"10/26/14","DUMBO 2BR.  Stunning Manhattan View","Brooklyn","Apartment","Entire home/apt",11201,4,1,"260",100
781504,"7/5/11","1 Bedroom, heart of Williamsburg","Brooklyn","Apartment","Entire home/apt",11211,1,20,"185",94
42685615,"8/27/15","Cozy 2 bedroom in Brooklyn","Brooklyn","Apartment","Entire home/apt",11215,2,0,"125",NA
1471361,"12/4/11","True 4 Bedroom 2 Bath Luxury Stay","Brooklyn","Apartment","Entire home/apt",11206,4,1,"300",60
15396656,"5/11/14","HUGE 3 Bedroom in Central Manhattan","Manhattan","Apartment","Entire home/apt",10016,3,10,"625",98
27289632,"2/5/15","Studio Apartment East Harlem","Manhattan","Apartment","Entire home/apt",10035,2,8,"135",95
14512391,"4/20/14","Williamsburg Apt","Brooklyn","Apartment","Entire home/apt",11211,1,2,"120",90
25687084,"1/6/15","Private Apartment at Midtown East","Manhattan","Apartment","Entire home/apt",10017,1,8,"127",73
35373117,"6/9/15","Cute 1 bdrm apt available!!!","Bronx","Apartment","Entire home/apt",10451,2,1,"97",80
1479666,"12/6/11","Family house in South Park Slope","Brooklyn","House","Entire home/apt",11215,2,1,"130",100
18928827,"7/26/14","Designer 1 Bedroom in Williamsburg","Brooklyn","Apartment","Entire home/apt",11249,1,40,"155",93
29167335,"3/11/15","Huge Studio Midtown Manhattan -BEST","Manhattan","Apartment","Entire home/apt",10022,2,9,"180",71
27868790,"2/16/15","Spacious Sutton Place One Bedroom","Manhattan","Apartment","Entire home/apt",10022,1,4,"200",95
764041,"6/30/11","Cozy modern, South Williamsburg","Brooklyn","Apartment","Entire home/apt",11211,1,1,"133",100
1358245,"11/1/11","Your OWN Private Garden Apartment","Brooklyn","Apartment","Entire home/apt",11238,1,14,"120",91
10393799,"12/2/13","Great studio on the upper west side","Manhattan","Apartment","Entire home/apt",10024,2,3,"100",80
5836455,"4/8/13","Charming and full equiped 1 br soho","Manhattan","Apartment","Entire home/apt",10012,1,0,"218",NA
131914,"5/25/10","Decatur Street Eco Inn // Sleeps 6","Brooklyn","Apartment","Entire home/apt",11233,3,110,"150",88
7380428,"7/9/13","BRIGHT HARLEM FLOOR THRU APARTMENT","Manhattan","Apartment","Entire home/apt",10027,3,0,"150",NA
1472993,"12/5/11","Welcome to our Luxury home","Manhattan","Apartment","Entire home/apt",10005,4,1,"200",100
24735469,"12/11/14","Large 1BR with a view - Brooklyn","Brooklyn","Apartment","Entire home/apt",11238,1,0,"180",NA
17943172,"7/10/14","Entire Home in Times Square","Manhattan","Apartment","Entire home/apt",10036,2,0,"390",NA
9535237,"10/20/13","Immaculate 3BR Williamsburg Condo","Brooklyn","Apartment","Entire home/apt",11222,3,9,"399",100
19711844,"8/9/14","Full One Bedroom Apartment","Manhattan","Apartment","Entire home/apt",10013,1,2,"200",100
128833,"5/20/10","Classic Brooklyn Brownstone Duplex","Brooklyn","House","Entire home/apt",11221,4,2,"200",100
22407589,"10/11/14","West Village - HUGE 1 Bedroom!","Manhattan","Apartment","Entire home/apt",10014,1,1,"450",100
4391510,"12/12/12","72nd st next to subway/central park","Manhattan","Apartment","Entire home/apt",10023,2,6,"210",83
15522242,"5/14/14","Beautiful, Sunny Studio in Chelsea","Manhattan","Apartment","Entire home/apt",10011,1,4,"175",100
7194230,"6/30/13","Luxury Apt w/ Amazing Amenities!","Manhattan","Apartment","Entire home/apt",10011,1,0,"300",NA
972184,"8/15/11","Modern Studio on the High Line","Manhattan","Apartment","Entire home/apt",10011,1,0,"175",NA
37668524,"7/6/15","Luxury 2,200 sf Two Bedroom Loft","Manhattan","Apartment","Entire home/apt",10011,2,1,"500",100
35914251,"6/15/15","Cozy home in the heart of Astoria","Queens","Apartment","Entire home/apt",11106,1,1,"100",100
1230131,"9/30/11","East Village:Sunny, Spacious, Quiet","Manhattan","Apartment","Entire home/apt",10003,2,91,"210",95
1703714,"2/5/12","Beautiful Harlem Studio","Manhattan","Apartment","Entire home/apt",10031,1,11,"50",98
21692962,"9/23/14","Entire humongous- Cozy one bedroom!","Brooklyn","Apartment","Entire home/apt",11225,4,3,"96",70
2522142,"6/1/12","Exquisitely designed","Manhattan","Apartment","Entire home/apt",10022,1,0,"275",NA
24529641,"12/5/14","Quiet and Airy East Village Gem","Manhattan","Apartment","Entire home/apt",10009,1,0,"180",NA
434632,"3/10/11","Newly Renovated Time Square Pad","Manhattan","Apartment","Entire home/apt",10036,1,5,"250",NA
14902860,"4/29/14","Gorgeous pre war rowhouse apartment","Brooklyn","Apartment","Entire home/apt",11221,3,8,"151",88
7292177,"7/4/13","Large Studio in East Village!","Manhattan","Apartment","Entire home/apt",10003,1,1,"140",100
31986492,"4/26/15","Spacious & modern private apartment","Bronx","Apartment","Entire home/apt",10463,1,0,"175",NA
21845215,"9/27/14","NYC Architect's visionary flat!","Manhattan","Apartment","Entire home/apt",10006,1,2,"250",80
10476487,"12/6/13","1,200 sq/ft loft +private backyard","Manhattan","Apartment","Entire home/apt",10013,1,1,"345",40
12162966,"2/11/14","Gorgeous Studio Near Central Park","Manhattan","Apartment","Entire home/apt",10023,1,10,"175",93
36422083,"6/22/15","Garden Apartment in Historic Area","Brooklyn","Apartment","Entire home/apt",11231,1,1,"125",100
3274605,"8/15/12","Spacious 1BR Apt. in Hell's Kitchen","Manhattan","Apartment","Entire home/apt",10019,1,0,"180",NA
9256088,"10/6/13","Large and Stylish in Downtown/Dumbo","Brooklyn","Apartment","Entire home/apt",11201,3,10,"300",94
17053145,"6/20/14","UPSCALE STUDIO NEAR TIMES SQUARE","Manhattan","Apartment","Entire home/apt",10019,1,11,"220",95
2765138,"6/27/12","BEAUTIFUL, SUNNY, STUDIO w/ JACUZZI","Brooklyn","Apartment","Entire home/apt",11221,2,1,"145",NA
30155927,"3/28/15","Cozy 2BD/1 bath","Manhattan","Apartment","Entire home/apt",10280,2,1,"250",100
4512867,"12/28/12","Truly nice 1 Bed SOHO ap","Manhattan","Apartment","Entire home/apt",10012,1,6,"145",96
38832294,"7/18/15","Sunny apartment overlooking park","Brooklyn","Apartment","Entire home/apt",11213,1,2,"65",90
26807866,"1/27/15","HUGE 1 Bedroom in Sunnyside","Queens","Apartment","Entire home/apt",11104,2,7,"100",100
612551,"5/22/11","Historic Fort Greene & Clinton Hill","Brooklyn","Apartment","Entire home/apt",11238,1,29,"129",95
4210815,"11/21/12","Cozy, Bright 1-bedroom in Chelsea","Manhattan","Apartment","Entire home/apt",10011,1,22,"240",95
10763279,"12/22/13","Clean, quiet,Steps to Central Park","Manhattan","Apartment","Entire home/apt",10028,2,2,"135",100
3221335,"8/10/12","BRAND NEW 1BDR APARTMENT.Manhattan.","Manhattan","Apartment","Entire home/apt",10002,2,3,"180",100
6912781,"6/14/13","Amazing Central Park 1 Bedroom Apt!","Manhattan","Apartment","Entire home/apt",10023,1,5,"250",100
10031834,"11/15/13","Amazing 2BR Loft in heart of SOHO!","Manhattan","Loft","Entire home/apt",10012,2,12,"699",97
9790982,"11/3/13","34th St. Macy's Day Parade","Manhattan","Apartment","Entire home/apt",10001,1,0,"288",NA
39715394,"7/27/15","Beautiful Home in the West Village!","Manhattan","Apartment","Entire home/apt",10014,1,0,"200",NA
7558982,"7/17/13","East Village Private Large Studio","Manhattan","Apartment","Entire home/apt",10009,1,17,"150",99
9070727,"9/26/13","Fully Furnished 2-Bdrm Upper West","Manhattan","Apartment","Entire home/apt",10025,3,4,"225",95
1930568,"3/15/12","Entire SOHO 1 Bedroom with Backyard","Manhattan","Apartment","Entire home/apt",10014,2,29,"154",97
24190135,"11/26/14","Classic Brooklyn Garden Apartment","Brooklyn","Apartment","Entire home/apt",11233,2,0,"125",NA
34658338,"5/31/15","Perfect 1BR apt near Times Square!","Manhattan","Apartment","Entire home/apt",10036,2,32,"220",94
9407785,"10/13/13","Upper West Side Garden Apartment","Manhattan","Apartment","Entire home/apt",10024,1,38,"160",95
6772512,"6/6/13","Private Greenpoint Studio Floor 1","Brooklyn","Apartment","Entire home/apt",11222,1,1,"110",100
6546970,"5/23/13","Battery Park -Luxury apartment","Manhattan","Apartment","Entire home/apt",10280,2,1,"270",100
4411634,"12/15/12","Lovely Studio  -- Heart of Brooklyn","Brooklyn","House","Entire home/apt",11214,1,21,"70",97
13920029,"4/5/14","Best of Tribeca-city view Manhattan","Manhattan","Apartment","Entire home/apt",10013,2,14,"900",96
34066823,"5/23/15","Amazing studio heart of Manhattan!","Manhattan","Loft","Entire home/apt",10025,1,9,"80",90
1542370,"12/28/11","Lovely Apt - Heart of Williamsburg","Brooklyn","Apartment","Entire home/apt",11211,1,23,"140",84
9128986,"9/29/13","Cozy Apartment in Lower East Side","Manhattan","Apartment","Entire home/apt",10002,1,0,"155",NA
12025278,"2/7/14","Central Park North - West Harlem","Manhattan","Apartment","Entire home/apt",10026,1,0,"120",NA
1309145,"10/18/11","UWS City Cottage Style 1 Bed Apt","Manhattan","Apartment","Entire home/apt",10024,2,31,"185",95
313038,"12/8/10","YOUR TRUE PRIVATE CORNER GEM IN NYC","Manhattan","Apartment","Entire home/apt",10029,1,0,"120",NA
36643188,"6/24/15","Spacious Sunny New York Oasis","Queens","Apartment","Entire home/apt",11106,1,3,"160",93
1796235,"2/23/12","Modern UWS Appt","Manhattan","Apartment","Entire home/apt",10023,1,1,"350",100
1840564,"3/1/12","Entire Amazing Large Private Flat","Brooklyn","Loft","Entire home/apt",11206,4,20,"343",98
36307255,"6/20/15","Heart of Tribeca next to everything","Manhattan","Apartment","Entire home/apt",10007,5,5,"500",92
17264623,"6/25/14","Beautiful New Bed-Stuy Apartment","Brooklyn","Apartment","Entire home/apt",11216,1,2,"99",90
8335875,"8/22/13","BROOKLYN FAVORITE VACATION HOME 2","Brooklyn","Apartment","Entire home/apt",11217,2,34,"215",97
31789510,"4/23/15","Serenity in Midtown","Manhattan","Apartment","Entire home/apt",10019,1,3,"175",93
21328311,"9/14/14","Spacious&Modern Apt in Midtown West","Manhattan","Apartment","Entire home/apt",10019,2,6,"250",92
12950567,"3/9/14","*SPECIAL* Beautiful 1BR Times Sq !!","Manhattan","Apartment","Entire home/apt",10036,1,11,"175",91
15870675,"5/22/14","Entire 950 Sqft 2 Bedroom Apartment","Brooklyn","Apartment","Entire home/apt",11230,3,22,"145",94
162203,"7/9/10","Classic Upper West Side by the Park","Manhattan","Apartment","Entire home/apt",10024,1,11,"175",96
567972,"5/8/11","*NEW* Loft in Bushwick/Brooklyn","Brooklyn","Apartment","Entire home/apt",11206,1,1,"120",NA
32544474,"5/3/15","STYLISH UPPER WEST SIDE OASIS","Manhattan","Apartment","Entire home/apt",10023,1,1,"200",100
8771100,"9/11/13","Harlem Townhouse-Close to Big Game","Manhattan","Apartment","Entire home/apt",10035,2,0,"400",NA
2349977,"5/11/12","Large sunny 1br apt in East Village","Manhattan","Apartment","Entire home/apt",10009,1,6,"180",90
238569,"9/18/10","Sunny authentic Williamsburg Loft","Brooklyn","Apartment","Entire home/apt",11249,1,0,"100",NA
1499189,"12/12/11","Luxury Apt with Large Private Patio","Manhattan","Apartment","Entire home/apt",10001,1,4,"239",100
1987201,"3/22/12","Prime Park Slope Brownstone by Park","Brooklyn","House","Entire home/apt",11215,1,2,"150",90
946224,"8/9/11","Duplex 2bdrm/Entire Apt.","Brooklyn","Apartment","Entire home/apt",11216,2,0,"225",NA
14129211,"4/10/14","West Village quiet & charming 1 bed","Manhattan","Apartment","Entire home/apt",10014,1,0,"176",NA
5341214,"3/6/13","Spacious & Modern Luxury 1-Bd. Apt.","Manhattan","Apartment","Entire home/apt",10040,2,5,"109",90
42315888,"8/23/15","World Class Studio - Village","Manhattan","Apartment","Entire home/apt",10013,2,0,"250",NA
1709216,"2/6/12","Brooklyn Private Rental 1","Brooklyn","House","Entire home/apt",11210,3,42,"75",79
726333,"6/21/11","Lower East Side 2 Bed Apt. for Rent","Manhattan","Apartment","Entire home/apt",10002,3,4,"275",100
3675389,"9/25/12","Cozy 2bdr Apt w/ backyard in Wburg","Brooklyn","Apartment","Entire home/apt",11211,2,5,"180",92
3017229,"7/22/12","Lux Modern Loft-Union Sq / G.Vill","Manhattan","Loft","Entire home/apt",10003,2,98,"225",99
37089740,"6/29/15","All Equipped Modern Apt. - Bushwick","Brooklyn","Apartment","Entire home/apt",11207,2,1,"115",100
41820219,"8/18/15","1 Bed plus study with water views","Brooklyn","Apartment","Entire home/apt",11201,1,0,"225",NA
36208562,"6/19/15","Single Family Bushwick Oasis","Brooklyn","House","Entire home/apt",11221,3,0,"200",NA
605463,"5/19/11","HUGE 6 bedroom Landmark house NYC","Manhattan","House","Entire home/apt",10014,6,19,"1,300",88
2830845,"7/4/12","Cozy Brooklyn Studio Apartment","Brooklyn","Apartment","Entire home/apt",11225,2,1,"85",100
2095050,"4/8/12","Classic NY 2 BR on Treelined Street","Manhattan","Apartment","Entire home/apt",10016,2,4,"220",100
3201625,"8/8/12","Spacious Wburg Loft - Best Location","Brooklyn","Loft","Entire home/apt",11206,3,10,"300",96
6226482,"5/4/13","Luxury Midtown Apartment","Manhattan","Apartment","Entire home/apt",10022,2,33,"249",88
1314834,"10/20/11","Heart & Soul of Greenwich Village","Manhattan","Apartment","Entire home/apt",10012,4,59,"850",98
33572944,"5/17/15","Charming SoHo/Nolita studio","Manhattan","Apartment","Entire home/apt",10013,1,0,"180",NA
6445684,"5/17/13","Private, cozy,  one br apt for 2-4","Brooklyn","House","Entire home/apt",11236,2,33,"100",96
21409261,"9/16/14","Fort Greene Brooklyn 1 bedroom apt","Brooklyn","Apartment","Entire home/apt",11205,1,2,"115",100
7905209,"8/3/13","Great 1 bedroom apt with garden","Queens","Apartment","Entire home/apt",11104,1,10,"150",96
36787947,"6/26/15","XLarge Luxury Studio on Wall Street","Manhattan","Apartment","Entire home/apt",10005,1,0,"220",NA
2074433,"4/5/12","Apt Lincoln Center And Central Park","Manhattan","Apartment","Entire home/apt",10023,2,33,"230",95
13596401,"3/27/14","GREAT LOCATION IN NEW YORK CITY","Manhattan","Apartment","Entire home/apt",10011,1,23,"181",95
19693199,"8/8/14","Quiet Cozy 1 Bedroom In Williamsurg","Brooklyn","Apartment","Entire home/apt",11211,2,16,"175",96
22203567,"10/6/14","Fancy loft by Central Park!","Manhattan","Apartment","Entire home/apt",10065,1,3,"275",100
253214,"10/4/10","Waterfront & Spacious Luxury Apt","Manhattan","Apartment","Entire home/apt",10280,1,4,"235",95
4393631,"12/13/12","Awesome 2 Bedroom In Soho","Manhattan","Apartment","Entire home/apt",10013,2,20,"215",89
6295763,"5/8/13","Williamsburg Spacious Studio","Brooklyn","Apartment","Entire home/apt",11211,1,11,"139",100
16189705,"5/30/14","Beautiful Home in Brooklyn-sleeps 7","Brooklyn","House","Entire home/apt",11215,4,7,"490",97
6772216,"6/6/13","2BDRM Loft Apt-10 Mins to Manhattan","Brooklyn","Apartment","Entire home/apt",11233,3,18,"105",65
6413014,"5/15/13","Beautiful Brooklyn Brownstone","Brooklyn","Apartment","Entire home/apt",11233,1,0,"65",NA
15398647,"5/11/14","Modern 1 bdrm Central Park Home","Manhattan","Apartment","Entire home/apt",10024,2,8,"298",89
29698290,"3/20/15","Cozy & Quiet 1 BR - Lincoln Center","Manhattan","Apartment","Entire home/apt",10023,1,0,"147",NA
5565331,"3/21/13","Cozy East Village/L.E.S. Studio","Manhattan","Apartment","Entire home/apt",10002,1,45,"160",91
10781617,"12/23/13","1BD cozy House near Ocean (832)","Staten Island","House","Entire home/apt",10306,2,0,"80",NA
16996739,"6/19/14","Comfort on the Park","Manhattan","Apartment","Entire home/apt",10024,1,0,"125",NA
13611255,"3/27/14","Bedstuy Apartment for Rent","Brooklyn","Apartment","Entire home/apt",11221,3,22,"85",93
24807424,"12/13/14","Luxury & Spacious 1 BR - Upper East","Manhattan","Apartment","Entire home/apt",10128,2,1,"299",100
10639971,"12/15/13","Huge Luxury East Village 1 Bedroom","Manhattan","Apartment","Entire home/apt",10009,1,12,"380",92
25815971,"1/8/15","Home Away From Home, 2 bedroom apt.","Brooklyn","Apartment","Entire home/apt",11226,2,8,"129",95
18170304,"7/15/14","East Village/Union Square 1Bdrm Gem","Manhattan","Apartment","Entire home/apt",10003,1,10,"200",84
103773,"4/5/10","Charming 1BD in Prospect Heights","Brooklyn","Apartment","Entire home/apt",11238,1,22,"120",93
1264543,"10/8/11","Harmony Hospitality House","Manhattan","Apartment","Entire home/apt",10027,1,3,"115",92
9228167,"10/4/13","Beautiful 1 Bed in Hip Nolita","Manhattan","Apartment","Entire home/apt",10012,1,2,"250",100
1509452,"12/16/11","A Spacious private peaceful Studio","Brooklyn","Apartment","Entire home/apt",11238,1,1,"65",100
63349,"12/15/09","Gracefully Gowanus","Brooklyn","Apartment","Entire home/apt",11231,3,8,"153",93
10618717,"12/14/13","Large APT in Upper West Side","Manhattan","Apartment","Entire home/apt",10027,1,8,"99",89
3033661,"7/23/12","Huge one bedroom in Ditmas Park","Brooklyn","Apartment","Entire home/apt",11226,2,3,"85",93
203103,"8/16/10","Fully Furnished 2BR - West Village","Manhattan","Apartment","Entire home/apt",10014,3,121,"295",93
1196848,"9/22/11","Quiet 1BR Apt in West Village/NYU","Manhattan","Apartment","Entire home/apt",10014,1,69,"169",97
6426466,"5/16/13","BROOKLYN BROWNSTONE TOP TIER","Brooklyn","Apartment","Entire home/apt",11233,2,14,"118",90
12922995,"3/8/14","2BR Perfect Williamsburg Location","Brooklyn","Apartment","Entire home/apt",11211,2,14,"165",86
16551493,"6/9/14","CPark~LUXURY 3BR PENTHOUSE~ViewPOOL","Manhattan","Apartment","Entire home/apt",10023,3,0,"699",NA
544947,"4/29/11","Quiet apt in trendy Lower East Side","Manhattan","Apartment","Entire home/apt",10002,1,16,"159",92
5117939,"2/17/13","Urban Holiday...","Brooklyn","Apartment","Entire home/apt",11233,3,40,"100",89
2599898,"6/10/12","East V. Brownstone Apt + Backyard","Manhattan","Apartment","Entire home/apt",10003,1,3,"250",100
9730304,"10/31/13","Cozy 1Bedroom, near Times Square","Manhattan","Apartment","Entire home/apt",10036,1,24,"206",85
42233780,"8/22/15","1 bedroom APT with private garden","Brooklyn","Apartment","Entire home/apt",11205,1,0,"180",NA
14163669,"4/11/14","HUGE 4BEDROOM DUPLEX-78 & LEXINGTON","Manhattan","Apartment","Entire home/apt",10075,7,33,"650",84
17156578,"6/23/14","Spacious CROWN HEIGHTS Oasis! 980sf","Brooklyn","Apartment","Entire home/apt",11238,2,25,"215",99
864735,"7/25/11","Modern Unique Studio in NYC","Queens","Apartment","Entire home/apt",11103,2,19,"89",95
13078409,"3/12/14","Gorgeous/Bright & Clean 2 Bedroom!","Manhattan","Apartment","Entire home/apt",10030,3,11,"160",89
15492958,"7/23/15","Large loft w/ full kitchen & bathrm","Manhattan","Apartment","Entire home/apt",10016,2,0,"230",NA
3172055,"8/6/12","Spacious, Bright Apt in NYC","Manhattan","Apartment","Entire home/apt",10044,2,13,"99",94
64894,"12/21/09","Entire UWS  pre war 1 BR apt","Manhattan","Apartment","Entire home/apt",10024,1,67,"185",96
7409102,"7/10/13","Authentic Soho Loft. Eccentric!","Manhattan","Loft","Entire home/apt",10012,2,9,"232",91
4191718,"11/19/12","Comfortable Midtown Studio for 2","Manhattan","Apartment","Entire home/apt",10019,1,4,"145",95
5942292,"4/15/13","The Brooklyn Suite","Brooklyn","Apartment","Entire home/apt",11216,6,13,"75",85
17472045,"6/30/14","1br in Manhattan Upper east side","Manhattan","Apartment","Entire home/apt",10021,2,3,"150",93
9140834,"9/30/13","WOW @ GREAT VACATION PLACE @ NYC","Manhattan","Apartment","Entire home/apt",10035,5,15,"150",72
5776774,"4/4/13","Brooklyn - great short stay rental","Brooklyn","Apartment","Entire home/apt",11213,4,12,"225",90
5636263,"3/26/13","1bdrm apt by BK museum/Prospect Pk!","Brooklyn","Apartment","Entire home/apt",11238,1,9,"250",89
32192909,"4/29/15","Two Bedroom Central Park Sleeps 6","Manhattan","Apartment","Entire home/apt",10024,3,0,"250",NA
6771948,"6/6/13","Cozy Midtown near Empire State Bld","Manhattan","Apartment","Entire home/apt",10016,1,4,"129",75
10678073,"12/17/13","Live in a loft in a b'klyn church!","Brooklyn","Apartment","Entire home/apt",11211,1,6,"250",90
19841984,"8/11/14","Exclusive 2BR Penthouse + Roofdeck!","Manhattan","Apartment","Entire home/apt",10003,3,44,"435",95
5007755,"2/7/13","Spacious & Bright Apt in Highrise","Manhattan","Apartment","Entire home/apt",10128,1,27,"189",93
15689833,"5/18/14","Updated 1 bedroom heart of Chelsea","Manhattan","Apartment","Entire home/apt",10011,2,7,"160",90
